year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017,7,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",565,163,43.49,4.4,64.1,0.36,50.65,6,2,10357,2821,328,3096,12,4100
2017,7,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",186,67,15.31,0.94,14.8,0,35.94,2,2,4755,987,176,1125,0,2467
2017,7,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",948,364,161.98,16.32,54.82,0,130.87,20,0,26783,10372,1582,2932,0,11897
2017,7,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",186,66,28.57,2.41,7.33,0.57,27.11,2,0,3887,1583,128,365,33,1778
2017,7,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",115,48,16.3,0,4.19,0,27.51,1,0,3918,1487,0,310,0,2121
2017,7,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",31,5,4,0,1,0,0,0,0,229,98,0,131,0,0
2017,7,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",67,13,7.34,0,1.17,0,4.49,0,0,841,368,0,46,0,427
2017,7,B6,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",31,2,1,0,0.02,0,0.98,0,0,113,72,0,1,0,40
2017,7,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: Stewart International",62,26,8.02,5.11,6.01,0,6.86,0,0,2260,475,258,706,0,821
2017,7,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",124,50,17.72,1.09,8.52,0,22.66,5,0,3636,882,106,438,0,2210
2017,7,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",393,145,63.99,0.25,23.26,0.1,57.4,10,0,10873,4581,26,1141,6,5119
2017,7,DL,Delta Air Lines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31,7,1.55,0.22,2.24,0,2.99,0,0,300,75,13,92,0,120
2017,7,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",157,22,9.26,2.11,3.56,0,7.06,0,1,1282,394,65,125,0,698
2017,7,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",54,7,2.95,1.26,0.74,0,2.05,0,1,297,148,58,19,0,72
2017,7,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",147,33,16.71,0.19,5.54,0,10.57,0,0,2669,1620,17,272,0,760
2017,7,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",304,22,11.64,2.63,5.33,0,2.41,0,1,856,501,112,161,0,82
2017,7,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21308,3424,862.6,140.27,1211.56,6.26,1203.3,8,79,232194,83923,10515,55727,693,81336
2017,7,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",82,22,4.04,0.41,4.95,0,12.61,0,0,1811,229,31,167,0,1384
2017,7,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",606,105,46.42,7.73,25.04,0,25.81,0,0,5873,2922,661,1031,0,1259
2017,7,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",62,17,7.31,1.67,3.15,0,4.87,0,2,1358,924,78,152,0,204
2017,7,DL,Delta Air Lines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",31,8,3.13,1.16,2.23,1,0.48,0,0,688,409,86,107,57,29
2017,7,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",377,69,28.47,4.68,18.56,0,17.28,0,0,5301,2439,251,1338,0,1273
2017,7,DL,Delta Air Lines Inc.,BGR,"Bangor, ME: Bangor International",22,2,1.25,0,0.19,0,0.56,0,0,107,68,0,10,0,29
2017,7,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",279,48,21.71,2.64,8.41,0,15.24,0,1,2260,915,188,238,0,919
2017,7,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",123,21,6.54,3.46,3.19,0,7.81,0,0,1010,245,301,113,0,351
2017,7,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",52,7,0.16,2.59,0.32,0,3.92,0,0,404,8,194,13,0,189
2017,7,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",547,109,49.85,2.77,27.72,0,28.67,0,1,4936,2392,115,793,0,1636
2017,7,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",136,12,7.45,1.65,0.16,0,2.74,0,0,635,403,88,15,0,129
2017,7,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1315,307,74.87,13.89,155.81,0,62.43,0,1,26442,8672,824,11976,0,4970
2017,7,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",25,1,0.28,0,0,0,0.72,0,0,18,5,0,0,0,13
2017,7,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",61,13,3.45,1.74,3.94,0,3.87,0,0,753,166,44,254,0,289
2017,7,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",225,44,18.9,2.08,5.66,0,17.36,0,2,2850,1458,104,179,0,1109
2017,7,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",639,119,47.81,6.98,35.82,0,28.39,0,0,6729,2933,274,1931,0,1591
2017,7,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",151,19,11.28,0.73,2.12,0,4.86,0,0,1241,763,58,126,0,294
2017,7,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",143,26,9.16,2.6,4.74,0,9.51,1,0,1219,498,114,174,0,433
2017,7,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",116,19,7.58,1.61,4.52,0,5.29,0,0,937,299,186,153,0,299
2017,7,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",53,16,9.18,1.31,3.37,0,2.15,0,0,1031,520,135,207,0,169
2017,7,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",26,7,1.36,0.35,3.64,0,1.65,0,0,785,41,7,621,0,116
2017,7,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",344,65,33.56,3.17,9.97,0,18.3,0,2,3561,1893,141,372,0,1155
2017,7,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31,7,1.58,0.36,0.35,0,4.7,0,0,567,169,15,8,0,375
2017,7,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",304,68,34.12,3.18,9.09,0,21.62,0,0,5094,3113,180,339,0,1462
2017,7,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",560,90,36.07,3.35,23.99,0,26.58,0,3,5769,2631,157,1136,0,1845
2017,7,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",337,67,18.05,5.05,18.7,0,25.2,0,3,4167,1237,238,658,0,2034
2017,7,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",31,14,7.52,2.65,1.9,0,1.94,0,0,904,485,149,92,0,178
2017,7,DL,Delta Air Lines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",31,5,1,1.15,2.85,0,0,0,0,371,47,24,300,0,0
2017,7,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",687,110,47.19,7.75,24.63,0,30.43,2,1,8055,3654,664,959,0,2778
2017,7,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",147,30,12.08,5.13,4.24,0,8.56,0,0,1308,404,219,246,0,439
2017,7,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",142,31,10.21,1.01,10.87,0,8.91,0,0,1561,769,73,317,0,402
2017,7,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",116,34,13.64,0.79,10.57,0,8.99,0,0,1402,500,67,351,0,484
2017,7,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",774,157,42.84,10.36,66.9,0,36.91,4,5,10972,2913,610,4942,0,2507
2017,7,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",938,136,51.35,8.77,51.07,0,24.81,0,4,10266,4278,700,2950,0,2338
2017,7,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",495,84,35.28,6.03,18.52,0,24.17,0,4,4950,2092,327,782,0,1749
2017,7,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",78,16,7.37,0.47,2.88,0.83,4.46,0,0,936,431,19,93,66,327
2017,7,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4898,636,182.39,27.49,187.14,2.96,236.02,1,6,46882,15522,1556,10868,267,18669
2017,7,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",184,43,22.92,2.1,5.73,0,12.26,0,0,2958,1145,751,183,0,879
2017,7,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",82,16,6.55,2.15,3.73,0,3.57,0,0,921,330,182,190,0,219
2017,7,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",31,7,0.92,0,0.97,0,5.11,0,0,269,48,0,33,0,188
2017,7,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",454,180,24.58,7.13,119.74,0,28.55,1,1,17065,2993,669,10550,0,2853
2017,7,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",122,10,3.06,2,2.7,0,2.24,0,1,903,715,56,81,0,51
2017,7,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",93,7,3.58,0.72,1.33,0,1.37,0,0,311,123,23,119,0,46
2017,7,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",75,12,3.87,1.48,1.8,0,4.85,0,0,841,242,119,61,0,419
2017,7,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31,9,1.75,0.54,1.23,0,5.48,0,0,699,122,29,22,0,526
2017,7,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",116,15,8.37,1.38,2.13,0,3.13,0,0,966,405,101,75,0,385
2017,7,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1029,188,59.15,4.32,61.16,0,63.37,0,2,11476,3568,197,3229,0,4482
2017,7,DL,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",85,18,6.21,1.28,4.83,0,5.68,0,0,1027,456,61,146,0,364
2017,7,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",62,19,7.4,2.41,2.95,0,6.24,0,0,1999,1343,171,156,0,329
2017,7,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",203,24,13.17,2.13,4.94,0,3.76,0,0,2035,1421,100,209,0,305
2017,7,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",106,18,7.97,0.79,4.55,0,4.69,0,1,616,265,35,151,0,165
2017,7,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",44,3,1.96,0,1,0,0.04,0,0,72,55,0,16,0,1
2017,7,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",350,55,19.7,3.66,12.82,0,18.82,0,0,3002,1165,191,637,0,1009
2017,7,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",170,31,13.84,2.82,3.53,0,10.81,0,0,1890,742,229,103,0,816
2017,7,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",182,45,18.21,3.5,6.16,0,17.13,0,0,3062,1538,173,286,0,1065
2017,7,DL,Delta Air Lines Inc.,GTF,"Great Falls, MT: Great Falls International",31,4,2,1,0.06,0,0.95,0,0,208,41,79,1,0,87
2017,7,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",283,36,24.69,0,8.92,0,2.39,0,0,2302,1987,0,197,0,118
2017,7,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",124,20,8.06,2.27,2.53,0,7.15,0,0,1188,540,190,100,0,358
2017,7,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",150,36,10.15,2.58,6.63,0,16.63,0,0,3217,909,653,218,0,1437
2017,7,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",259,55,17.6,2.6,16.5,0,18.31,0,1,4291,1045,675,1390,0,1181
2017,7,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",271,59,26.7,5.53,10.2,0,16.57,0,2,3242,1441,228,341,0,1232
2017,7,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",90,19,8.57,1.12,5.31,0,3.99,0,0,969,471,40,143,0,315
2017,7,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",31,8,3.4,1,0.91,0,2.69,0,0,728,250,220,29,0,229
2017,7,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",516,95,49.06,4.19,23.43,0,18.33,0,4,5389,2962,310,971,0,1146
2017,7,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",139,17,12.28,0.59,2.24,0,1.89,0,1,965,806,33,80,0,46
2017,7,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",186,38,11.7,5.13,6.11,0,15.06,0,0,2774,575,861,257,0,1081
2017,7,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",426,80,36.87,9.5,15.6,0,18.03,0,1,3903,2100,320,722,0,761
2017,7,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2627,683,124.37,21.22,423.83,1,112.58,5,17,57239,11824,1787,34256,205,9167
2017,7,DL,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International",31,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,7,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62,10,5.02,0,2.17,0,2.82,0,0,534,300,0,33,0,201
2017,7,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1137,140,60.02,9.08,39.36,0,31.55,0,4,8392,4340,644,1891,0,1517
2017,7,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2940,403,136.85,19.45,149.18,0.88,96.62,0,0,24969,11771,1088,5790,122,6198
2017,7,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",54,12,5.21,0.26,3.52,0,3.01,0,0,656,340,15,145,0,156
2017,7,DL,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",30,8,1.36,1.85,2.76,0,2.03,0,0,404,157,45,85,0,117
2017,7,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1943,549,97.28,23.71,337.99,0,90.02,4,19,50415,10679,2358,28417,0,8961
2017,7,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",31,1,1,0,0,0,0,0,0,132,132,0,0,0,0
2017,7,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",191,43,15.86,1.23,8.23,0,17.68,0,0,3034,1441,46,282,0,1265
2017,7,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",570,89,36.14,6.41,21.69,0,24.76,0,3,4743,2104,380,785,0,1474
2017,7,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1566,276,88.15,14.19,92.87,0,80.79,4,12,21145,7970,819,5223,0,7133
2017,7,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",90,17,6.44,0.93,6.5,0,3.12,0,1,1455,592,28,747,0,88
2017,7,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",257,50,16.21,2.75,21.63,0,9.42,0,0,2608,1084,127,855,0,542
2017,7,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",371,81,30.51,8.1,17.56,0,24.83,0,0,5802,2558,882,717,0,1645
2017,7,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",31,13,2.78,0.4,3.22,0,6.6,0,0,661,141,13,156,0,351
2017,7,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",909,168,63.37,9.37,48.88,0,46.38,2,6,10636,3657,672,2608,0,3699
2017,7,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",481,78,34.18,2.69,22.59,0,18.54,0,0,4917,2615,129,734,0,1439
2017,7,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",136,21,12.04,0.61,2.52,0,5.83,1,0,1078,571,28,210,0,269
2017,7,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",31,8,2.75,0.13,1.17,0,3.94,0,0,877,311,6,37,0,523
2017,7,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",199,36,14.14,1.48,7.96,0,12.42,0,0,2248,1121,74,354,0,699
2017,7,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",103,16,5.96,2.63,2.71,0,4.7,0,1,667,177,145,69,0,276
2017,7,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6733,779,266.57,34.55,232.21,1.98,243.69,1,9,56753,24497,2485,10310,502,18959
2017,7,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",596,116,52.62,9.18,30.25,0,23.94,0,3,6842,2800,442,2084,0,1516
2017,7,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",121,14,5.56,0.97,2.38,0,5.09,0,0,903,449,34,129,0,291
2017,7,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",118,17,3.38,0.74,8.19,0,4.69,0,0,631,160,44,247,0,180
2017,7,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",115,8,5.03,0,2.8,0,0.17,0,0,480,384,0,85,0,11
2017,7,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",159,31,14.02,2.03,4.36,0,10.59,0,0,1564,615,120,214,0,615
2017,7,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",276,46,18.26,4.05,5.98,0,17.71,0,1,3999,1545,1137,222,0,1095
2017,7,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",31,8,3.18,0,2.1,0,2.71,0,1,780,456,0,80,0,244
2017,7,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",740,190,46.97,4.53,101.21,0,37.29,0,4,15068,2919,226,9508,0,2415
2017,7,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",257,59,30.91,6.24,7.96,0,13.89,0,1,2846,1795,253,205,0,593
2017,7,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",536,117,46.52,10.31,23.27,0,36.9,0,1,6550,2372,330,949,0,2899
2017,7,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",776,92,41.27,7.03,21.95,0,21.75,0,0,5181,2804,425,898,0,1054
2017,7,DL,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",30,7,1.33,0.5,1.12,0,4.05,0,0,397,34,44,25,0,294
2017,7,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",623,143,46.79,6.41,61.72,0,28.07,0,1,11390,3454,618,4846,0,2472
2017,7,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",608,61,30.32,5.16,19.59,0,5.94,0,3,3125,1540,226,970,0,389
2017,7,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",347,88,39.51,3.32,14.52,0,30.66,0,0,6060,2674,658,565,0,2163
2017,7,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",234,43,17.45,4.29,7.57,0,13.69,0,0,1755,632,290,219,0,614
2017,7,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",31,2,2,0,0,0,0,0,0,72,72,0,0,0,0
2017,7,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",172,25,12.53,2.27,3.46,0,6.74,0,0,1374,661,102,118,0,493
2017,7,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",74,27,10.56,0,4.92,0,11.51,2,0,2030,1213,0,304,0,513
2017,7,OO,SkyWest Airlines Inc.,MIA,"Miami, FL: Miami International",8,3,1.73,0,0.78,0,0.49,1,0,106,73,0,18,0,15
2017,7,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",479,114,32.54,4.97,18.05,0,58.44,12,0,7334,2689,279,764,0,3602
2017,7,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",57,19,9.3,0.87,1.01,0,7.83,2,0,1238,848,48,58,0,284
2017,7,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",187,49,19.72,1.78,5.34,0,22.16,4,1,3598,1736,128,263,0,1471
2017,7,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",51,12,3.4,0,1.91,0,6.69,0,0,799,215,0,62,0,522
2017,7,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",112,18,6.01,0,3.69,0,8.3,4,0,1073,317,0,104,0,652
2017,7,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",86,12,7.19,1,1.85,0,1.97,0,2,1093,850,48,78,0,117
2017,7,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",235,44,12.01,0,9.78,0,22.21,3,2,2329,875,0,251,0,1203
2017,7,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",396,95,34,3,13.26,0,44.74,11,0,8434,4049,156,647,0,3582
2017,7,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",185,22,10.66,0.12,4.23,0,6.99,3,1,2462,1323,63,120,0,956
2017,7,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3177,403,89.29,10.49,99.2,0.05,203.97,12,2,33494,15107,811,3601,1,13974
2017,7,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",13,2,1,0,1,0,0,0,0,51,34,0,17,0,0
2017,7,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",11,2,0.8,0,1.2,0,0,0,0,45,20,0,25,0,0
2017,7,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",38,3,2.05,0,0,0,0.95,0,0,165,65,0,0,0,100
2017,7,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",314,69,24.08,2.98,9.51,0,32.43,1,0,4533,1673,261,373,0,2226
2017,7,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",301,77,19.48,2.52,21.26,0,33.75,7,0,4780,1472,342,842,0,2124
2017,7,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",388,90,29.24,0.69,23.97,0,36.1,2,1,6911,3422,60,869,0,2560
2017,7,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8132,2296,300.69,50.38,801.49,0.19,1143.24,320,31,211347,51250,7091,58619,3,94384
2017,7,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",121,37,10.07,0.84,12.11,0,13.99,0,1,3316,1015,57,1211,0,1033
2017,7,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",40,14,3.06,0,1.69,0,9.25,0,1,904,266,0,74,0,564
2017,7,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",57,17,5.66,0,1.59,0,9.75,3,0,1959,1253,0,72,0,634
2017,7,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",844,62,18.84,0.85,12.42,0,29.89,1,0,3503,1782,17,354,0,1350
2017,7,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",23,8,1.69,1.18,3.48,0,1.65,0,0,553,302,29,132,0,90
2017,7,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1382,172,30.67,2.29,47.53,0.21,91.3,4,3,11778,3671,124,1374,11,6598
2017,7,OO,SkyWest Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",265,70,20.34,2,17.54,0,30.12,6,0,5538,1835,193,802,0,2708
2017,7,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",62,24,1.71,1.08,3.6,0,17.62,2,1,2862,938,31,153,0,1740
2017,7,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",80,7,2.97,0,0.48,0,3.55,0,0,492,330,0,12,0,150
2017,7,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",180,48,16.34,0.51,10.7,0,20.45,4,0,3377,1573,20,512,0,1272
2017,7,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",142,14,6.63,0.64,2.98,0,3.75,2,3,2268,1830,14,75,0,349
2017,7,OO,SkyWest Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",286,48,14.85,0,9.75,0,23.4,1,1,3201,1638,0,257,0,1306
2017,7,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",344,73,18.71,0.94,9.06,0,44.28,1,1,6909,3386,50,418,0,3055
2017,7,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,OO,SkyWest Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",60,15,3.35,0,4.86,0,6.79,0,0,1886,149,0,797,0,940
2017,7,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",392,61,18.27,1.09,13.94,0,27.7,4,1,4182,1696,36,494,0,1956
2017,7,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",93,18,3.14,0,2.08,0,12.78,0,0,1196,163,0,75,0,958
2017,7,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",403,76,24.5,1.99,17.91,0,31.6,1,0,6865,3327,1014,570,0,1954
2017,7,OO,SkyWest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",197,61,11.53,0.85,18.55,0,30.06,0,2,4086,809,84,931,0,2262
